COUNTRY,CITY,VALUE
US,Springfield,43
US,The Bronx,64
US,San Jose,38
US,Detroit,44
US,Detroit,44
US,Phoenix,52
US,Saint Paul,38
US,Baltimore,34
US,Seattle,16
US,San Diego,56
US,El Paso,21
US,Dallas,25
US,Little Rock,28
US,Manhattan,60
US,Salt Lake City,21
US,Denver,21
US,San Francisco,55
US,Albuquerque,13
US,Tucson,30
US,Salem,14
IN,Chandigarh,158
US,Nashville,17
IN,Kolkata,106
US,Honolulu,17
US,Philadelphia,50
IN,New Delhi,251
IN,Hyderabad,95
US,Columbus,16
US,San Diego,56
IN,Thrissur,45
IN,Bhopal,154
US,Las Vegas,34
US,Madison,40
US,Saint Paul,38
US,San Antonio,25
US,Miami,25
US,Jacksonville,40
IN,Thiruvananthapuram,104
IN,Bengaluru,80
IN,Nagpur,120
IN,Muzaffarnagar,198
IN,Hāpur,163
US,Portland,16
IN,Bhopal,154
IN,Visakhapatnam,145
US,El Paso,21
IN,Delhi,255
IN,Patna,174
US,Boston,38
IN,Mumbai,170
IN,Jaipur,123
US,Philadelphia,50
IN,Shillong,107
IN,Nashik,137
IN,Lucknow,182
IN,Ghāziābād,186
US,Austin,14
US,Los Angeles,63
IN,Mysore,92
IN,Chennai,72
IN,Gandhinagar,155
IN,Lucknow,182
IN,Ghāziābād,186
US,Fresno,77
IN,Mysore,92
US,Milwaukee,33
IN,Hyderabad,95
US,San Antonio,25
IN,New Delhi,251
IN,Mumbai,170
US,Atlanta,37
US,Chicago,45
US,Houston,33
US,Las Vegas,34
US,Baltimore,34
US,Washington D.C.,21
US,Hartford,50
IN,Jaipur,123
US,San Jose,38
US,Tallahassee,42
US,Houston,33
US,Dallas,25
US,Fort Worth,25
US,Madison,40
IN,Hāpur,163
US,Salem,14
US,Jacksonville,40
US,Staten Island,53
IN,Thiruvananthapuram,104
IN,Chennai,72
IN,Kolkata,106
US,Queens,58
US,Indianapolis,53
US,Tucson,30
US,Chicago,45
IN,Thrissur,45
IN,Nashik,137
US,Atlanta,37
US,Denver,21
US,Omaha,38
US,Manhattan,60
IN,Bengaluru,80
US,Oakland,61
US,Phoenix,52
US,The Bronx,64
US,Charlotte,37
US,Oklahoma City,19
US,Boise,30
IN,Nagpur,120
IN,Delhi,255
IN,Chandigarh,158
US,Queens,58
US,Tallahassee,42
US,Fort Worth,25
IN,Shillong,107
IN,Gandhinagar,155
US,Salt Lake City,21
US,Nashville,17
IN,Muzaffarnagar,198
US,Albuquerque,13
US,Seattle,16
US,Brooklyn,60
US,Springfield,43
US,Providence,42
US,Miami,25
US,San Francisco,55
IN,Patna,174
US,Sacramento,65
US,Indianapolis,30
US,Providence,34
US,Jacksonville,27
US,Staten Island,50
IN,Thiruvananthapuram,91
US,Miami,30
US,Sacramento,13
US,Chicago,28
US,Houston,25
US,Salem,25
US,Denver,9
US,Tallahassee,32
US,Queens,42
US,Fort Worth,25
US,Brooklyn,45
US,Las Vegas,16
US,Springfield,30
US,Fresno,16
IN,Muzaffarnagar,168
US,Hartford,40
US,Washington D.C.,17
US,Atlanta,28
US,Charlotte,21
US,Oakland,13
IN,Shillong,162
US,Manhattan,43
IN,Kolkata,149
IN,Bengaluru,91
US,Milwaukee,22
US,Seattle,22
US,San Antonio,34
IN,Nashik,152
IN,Chennai,85
US,Phoenix,21
IN,Nagpur,151
IN,Gandhinagar,131
US,Raleigh,25
US,Memphis,27
US,Saint Paul,17
IN,Mumbai,161
IN,New Delhi,203
IN,Bhopal,96
US,Little Rock,33
IN,Mysore,84
IN,Visakhapatnam,110
US,Jackson,25
US,Baltimore,35
US,Omaha,21
US,El Paso,23
IN,Ghāziābād,199
IN,Patna,157
IN,Thrissur,21
US,Los Angeles,23
US,The Bronx,45
IN,Delhi,194
IN,Lucknow,178
US,Detroit,35
IN,Hāpur,164
IN,Hyderabad,99
US,Dallas,36
IN,Jaipur,109
IN,Chandigarh,156
US,San Jose,13
US,Nashville,29
US,Salt Lake City,8
US,Portland,28
US,San Diego,36
US,Albuquerque,13
US,Madison,28
US,San Francisco,13
US,Tucson,21
US,Boise,25
US,Oklahoma City,25
US,Columbus,25
US,Boston,38
US,Philadelphia,44
US,Austin,30
US,Honolulu,17
US,Oklahoma City,38
US,Houston,52
US,Oakland,30
US,Staten Island,42
US,Portland,10
IN,Lucknow,165
IN,Nagpur,112
US,Boston,38
US,Atlanta,31
US,Raleigh,30
US,Memphis,32
US,Charlotte,17
US,Providence,38
IN,Delhi,164
US,Phoenix,18
IN,Hāpur,166
US,Fresno,53
US,Los Angeles,32
IN,Hyderabad,139
US,Honolulu,17
IN,Chandigarh,109
IN,New Delhi,153
IN,Thrissur,36
IN,Gandhinagar,154
US,Milwaukee,28
US,Columbia,19
US,Detroit,37
US,Little Rock,44
IN,Bhopal,127
IN,Ghāziābād,172
US,Baltimore,38
US,Denver,25
IN,Kolkata,155
US,Philadelphia,50
US,San Antonio,54
US,Jacksonville,42
US,El Paso,17
US,Manhattan,50
US,Queens,45
US,Tallahassee,46
US,Fort Worth,42
US,Dallas,56
US,Omaha,13
US,Miami,40
IN,Shillong,102
US,Seattle,10
US,Salem,10
IN,Muzaffarnagar,171
US,Tucson,13
US,Albuquerque,15
US,Nashville,34
IN,Bengaluru,164
US,San Francisco,30
IN,Chennai,104
US,Madison,21
IN,Patna,169
IN,Thiruvananthapuram,79
US,Saint Paul,21
US,Las Vegas,8
US,Columbus,20
US,Salt Lake City,19
IN,Mumbai,118
IN,Visakhapatnam,159
US,The Bronx,51
US,San Jose,30
US,Hartford,53
US,Sacramento,30
US,Jackson,53
US,Indianapolis,18
US,Washington D.C.,30
IN,Mysore,87
IN,Nashik,111
IN,Jaipur,134
US,Springfield,18
US,Brooklyn,45
US,Boise,34
US,Austin,59
US,Chicago,28
US,Charlotte,25
US,Sacramento,9
US,Denver,30
US,Saint Paul,21
US,Madison,32
US,San Francisco,21
US,Salem,18
US,Columbus,27
US,Little Rock,50
US,Detroit,31
US,Baltimore,10
US,Phoenix,21
IN,Bengaluru,94
US,Washington D.C.,10
US,Providence,9
US,Oakland,21
US,Houston,37
US,Atlanta,25
US,Chicago,35
IN,Shillong,121
US,Indianapolis,48
IN,Visakhapatnam,90
US,Jacksonville,34
US,Miami,21
IN,Delhi,75
IN,Chandigarh,55
IN,Hyderabad,105
IN,Bhopal,53
IN,Thrissur,63
US,Dallas,23
US,Seattle,13
US,Manhattan,11
US,Albuquerque,15
US,Salt Lake City,10
US,Las Vegas,18
US,Philadelphia,14
US,San Antonio,36
US,Omaha,25
US,El Paso,21
US,El Paso,21
US,Omaha,25
US,Atlanta,25
US,Saint Paul,21
US,Indianapolis,48
US,Detroit,31
US,Columbus,27
US,Staten Island,10
US,Oakland,21
US,Charlotte,25
US,Little Rock,50
US,Boise,17
US,San Antonio,36
US,Miami,21
US,Fresno,22
US,Austin,30
US,Jacksonville,34
US,Jackson,58
US,Manhattan,11
US,Richmond,13
US,Honolulu,13
US,Boston,13
US,Portland,18
US,The Bronx,11
US,Las Vegas,18
US,San Jose,21
US,Washington D.C.,10
US,Hartford,3
US,Chicago,35
US,Brooklyn,9
IN,Kolkata,107
US,San Jose,21
US,Staten Island,10
US,Springfield,40
US,Houston,37
US,Los Angeles,45
US,Dallas,23
US,Los Angeles,45
US,The Bronx,11
US,Philadelphia,14
US,Oklahoma City,28
US,Brooklyn,9
US,Salt Lake City,10
US,Springfield,40
US,Seattle,13
US,Baltimore,10
US,Phoenix,21
US,Providence,9
US,Denver,30
US,Sacramento,9
US,Milwaukee,25
US,Raleigh,17
US,Columbia,37
US,Memphis,48
IN,New Delhi,68
IN,Mumbai,87
US,Madison,32
US,Salem,18
US,Fort Worth,21
US,Queens,9
US,Tallahassee,76
IN,Patna,88
IN,Mumbai,87
IN,Jaipur,63
IN,Nashik,119
US,Nashville,41
IN,Muzaffarnagar,73
US,San Francisco,21
US,Albuquerque,15
US,Tucson,17
US,Nashville,41
US,Tucson,17
US,Queens,9
US,Tallahassee,76
US,Fort Worth,21
IN,Visakhapatnam,90
US,Portland,18
US,Richmond,13
US,Columbia,37
US,Milwaukee,25
US,Boise,17
US,Austin,30
US,Fresno,22
US,Hartford,3
US,Honolulu,13
IN,Thiruvananthapuram,80
IN,Chennai,73
IN,Nashik,119
IN,Gandhinagar,80
IN,Hāpur,77
IN,Lucknow,89
IN,Ghāziābād,46
IN,Nagpur,77
IN,Hyderabad,105
IN,Thrissur,63
IN,Delhi,75
IN,Chandigarh,55
IN,Hāpur,77
IN,Chennai,73
IN,Gandhinagar,80
IN,Shillong,121
IN,New Delhi,68
IN,Thiruvananthapuram,80
IN,Bengaluru,94
IN,Kolkata,107
US,Boston,13
US,Memphis,48
IN,Jaipur,63
US,Jackson,58
IN,Lucknow,89
IN,Ghāziābād,46
IN,Bhopal,53
IN,Nagpur,77
IN,Muzaffarnagar,73
IN,Patna,88
US,Oklahoma City,28
US,Raleigh,17
US,Dallas,33
IN,Hyderabad,94
IN,Delhi,97
US,Columbus,26
US,El Paso,30
IN,Thrissur,66
US,Jacksonville,31
US,Philadelphia,34
IN,Chandigarh,77
US,Madison,17
IN,Mumbai,45
IN,Jaipur,98
US,Queens,28
US,San Francisco,21
IN,Mysore,58
IN,Visakhapatnam,61
IN,Shillong,53
US,Salem,12
US,Tucson,25
US,Tallahassee,43
US,Miami,20
US,Seattle,13
US,Manhattan,30
US,Milwaukee,18
US,Boise,17
US,Boston,38
US,Portland,11
US,Austin,30
US,Oklahoma City,40
US,Hartford,32
US,Memphis,36
US,Honolulu,22
US,Jackson,34
US,San Antonio,25
US,Las Vegas,25
IN,New Delhi,95
US,Raleigh,38
US,Richmond,29
US,Fresno,17
US,Columbia,38
US,Atlanta,39
US,Indianapolis,30
US,Washington D.C.,29
US,Houston,21
US,The Bronx,29
US,Omaha,25
US,Springfield,24
US,San Jose,17
IN,Muzaffarnagar,117
US,Phoenix,25
US,Baltimore,25
US,Little Rock,47
US,Los Angeles,44
US,Detroit,33
US,Denver,34
IN,Nagpur,83
IN,Ghāziābād,107
US,Saint Paul,17
IN,Bhopal,69
IN,Chennai,48
IN,Hāpur,104
US,Fort Worth,30
US,Salt Lake City,22
IN,Nashik,64
IN,Kolkata,65
IN,Bengaluru,75
IN,Thiruvananthapuram,68
IN,Patna,84
US,Nashville,45
IN,Lucknow,109
US,Brooklyn,30
US,Chicago,25
US,Staten Island,27
IN,Gandhinagar,75
US,Albuquerque,20
US,Providence,30
US,Oakland,17
US,Charlotte,42
US,Sacramento,13
US,Brooklyn,35
US,Houston,38
US,Providence,38
US,Sacramento,30
US,Atlanta,51
US,Jacksonville,29
IN,Chennai,46
US,Memphis,53
US,Boise,13
US,Staten Island,35
US,Salem,12
US,Chicago,26
IN,Visakhapatnam,67
US,Manhattan,31
IN,Mysore,18
US,Portland,13
US,Miami,24
US,San Francisco,50
US,The Bronx,38
US,Charlotte,50
US,Milwaukee,23
US,Oakland,50
US,Indianapolis,34
US,Hartford,37
US,Springfield,45
US,Fresno,52
US,Washington D.C.,43
US,San Jose,34
US,Tallahassee,43
US,Honolulu,22
US,Detroit,37
IN,Kolkata,56
US,Queens,33
US,Little Rock,57
IN,Shillong,59
US,Baltimore,46
IN,Muzaffarnagar,135
US,El Paso,22
US,Phoenix,28
US,Austin,38
IN,Bengaluru,32
US,Oklahoma City,44
US,Los Angeles,57
US,Fort Worth,42
US,Omaha,17
US,Tucson,25
IN,Thiruvananthapuram,23
US,Columbus,32
IN,Lucknow,152
IN,Chandigarh,83
US,Raleigh,42
IN,Ghāziābād,140
US,Denver,30
US,Saint Paul,25
IN,Delhi,132
IN,Jaipur,85
IN,Patna,96
US,Dallas,31
US,Nashville,53
IN,Mumbai,25
US,Madison,22
US,Seattle,19
IN,Hyderabad,41
US,Philadelphia,37
US,Salt Lake City,39
IN,Thrissur,33
US,San Antonio,28
IN,Hāpur,94
US,Jackson,43
IN,Gandhinagar,102
IN,Nagpur,46
IN,Bhopal,59
US,Richmond,44
IN,New Delhi,132
US,Albuquerque,18
US,Boston,38
US,Las Vegas,40
US,Columbia,52
US,Little Rock,32
US,The Bronx,45
IN,Delhi,154
US,Springfield,43
US,Columbia,52
US,Baltimore,50
US,Providence,38
US,San Jose,34
US,Sacramento,34
IN,Shillong,57
US,Portland,40
US,Boise,25
US,Oakland,38
US,Honolulu,22
US,Jacksonville,48
US,Richmond,58
US,Oklahoma City,52
IN,New Delhi,157
US,Austin,70
US,Jacksonville,48
IN,Thrissur,33
US,Detroit,62
US,Raleigh,42
US,Memphis,39
US,Fresno,33
IN,Bengaluru,52
US,Brooklyn,45
US,Milwaukee,49
IN,Muzaffarnagar,115
US,Little Rock,32
US,El Paso,26
US,Chicago,52
US,Springfield,43
US,Phoenix,28
US,Omaha,42
US,Indianapolis,52
US,Austin,70
IN,Kolkata,40
IN,Patna,86
US,Milwaukee,49
US,Staten Island,52
US,Charlotte,46
US,Jackson,36
US,Los Angeles,46
US,Baltimore,50
US,Boston,25
IN,Chandigarh,150
US,Richmond,58
US,Fresno,33
IN,Hyderabad,40
US,Dallas,73
US,Seattle,23
US,Houston,78
US,Indianapolis,52
US,Saint Paul,46
US,Houston,78
US,Providence,38
IN,Bhopal,61
US,Brooklyn,45
IN,New Delhi,157
US,El Paso,26
IN,Jaipur,118
US,Dallas,73
US,Seattle,23
US,Chicago,52
US,Manhattan,45
US,Manhattan,45
IN,Bhopal,61
US,Atlanta,49
US,Boston,25
US,Miami,38
US,Portland,40
IN,Thiruvananthapuram,62
IN,Thrissur,33
US,Charlotte,46
US,Philadelphia,55
US,Washington D.C.,53
US,San Antonio,67
IN,Mumbai,20
US,Las Vegas,21
US,Sacramento,34
US,Miami,38
US,Staten Island,52
US,Las Vegas,21
US,Philadelphia,55
IN,Hyderabad,40
US,Boise,25
US,Hartford,53
US,San Antonio,67
IN,Delhi,154
IN,Chandigarh,150
US,Oakland,38
US,Columbus,41
US,Salt Lake City,31
US,Saint Paul,46
US,Queens,45
IN,Shillong,57
US,Salem,41
IN,Kolkata,40
IN,Lucknow,152
IN,Hāpur,96
IN,Nashik,42
US,Jackson,36
US,Queens,45
US,Tallahassee,48
US,Madison,56
IN,Hāpur,96
IN,Bengaluru,52
US,Tallahassee,48
US,Salem,41
US,San Francisco,38
IN,Nashik,42
US,Columbus,41
IN,Mysore,35
US,Memphis,39
IN,Chennai,38
US,Denver,34
IN,Chennai,38
IN,Nagpur,57
US,Albuquerque,26
IN,Gandhinagar,89
IN,Ghāziābād,152
IN,Lucknow,152
US,Denver,34
IN,Nagpur,57
US,Nashville,42
US,Oklahoma City,52
US,Washington D.C.,53
US,Albuquerque,26
IN,Muzaffarnagar,115
IN,Gandhinagar,89
US,Tucson,25
US,San Francisco,38
IN,Thiruvananthapuram,62
US,San Jose,34
US,The Bronx,45
US,Los Angeles,46
US,Honolulu,22
US,Detroit,62
US,Omaha,42
US,Phoenix,28
US,Hartford,53
US,Atlanta,49
US,Nashville,42
IN,Jaipur,118
IN,Mysore,35
IN,Ghāziābād,152
US,Salt Lake City,31
US,Tucson,25
US,Fort Worth,76
US,Raleigh,42
IN,Visakhapatnam,73
IN,Visakhapatnam,73
IN,Patna,86
US,Fort Worth,76
IN,Mumbai,20
US,Madison,56
US,San Francisco,30
US,Oklahoma City,41
US,Baltimore,21
US,Detroit,35
US,Dallas,36
US,Jackson,40
US,Hartford,19
US,Seattle,20
US,Washington D.C.,21
US,Madison,17
US,Saint Paul,17
US,Los Angeles,60
US,Albuquerque,27
US,Fresno,21
US,Columbia,20
US,Nashville,34
US,Tallahassee,50
US,Queens,25
US,Boston,42
US,Honolulu,22
US,Salem,15
US,Little Rock,39
US,San Diego,54
US,The Bronx,17
US,Phoenix,28
US,Austin,34
US,Manhattan,17
US,Springfield,21
US,Houston,34
US,Brooklyn,21
US,Richmond,23
US,Memphis,32
US,Providence,61
US,Philadelphia,28
US,Indianapolis,29
US,Milwaukee,15
US,Miami,21
US,Fort Worth,25
US,Staten Island,25
US,Omaha,21
US,Salt Lake City,44
US,Oakland,30
US,San Antonio,23
US,Atlanta,45
US,Jacksonville,30
US,El Paso,21
US,Boise,25
US,Las Vegas,56
US,Charlotte,30
US,Sacramento,25
US,Portland,18
IN,Bhopal,57
IN,Nagpur,22
IN,Lucknow,73
IN,Ghāziābād,69
IN,New Delhi,65
IN,Muzaffarnagar,105
IN,Chennai,57
IN,Shillong,60
IN,Nashik,36
IN,Thrissur,22
IN,Thiruvananthapuram,65
IN,Jaipur,78
IN,Visakhapatnam,69
IN,Bengaluru,58
IN,Chandigarh,98
IN,Hāpur,71
US,Denver,38
US,Tucson,30
US,San Jose,25
US,Columbus,22
US,Chicago,16
IN,Delhi,72
IN,Kolkata,111
IN,Mumbai,24
IN,Gandhinagar,63
IN,Hyderabad,41
IN,Patna,107
US,Denver,42
US,Fort Worth,30
US,Jackson,66
IN,Kolkata,54
US,Nashville,70
US,Madison,19
US,Oklahoma City,32
US,Tucson,30
IN,Mysore,45
IN,Visakhapatnam,86
IN,Thiruvananthapuram,51
IN,Ghāziābād,91
US,Salt Lake City,29
IN,Gandhinagar,120
US,Detroit,35
US,Little Rock,24
US,Washington D.C.,29
US,Memphis,29
US,Philadelphia,31
US,San Antonio,51
US,Boston,21
IN,Lucknow,120
US,Saint Paul,13
IN,Chennai,87
US,Columbus,28
US,San Diego,48
IN,Hāpur,76
US,Albuquerque,32
US,Salem,14
US,Queens,23
US,Tallahassee,68
US,San Francisco,61
US,Raleigh,57
US,Richmond,37
IN,Nashik,63
IN,Shillong,51
US,Honolulu,13
US,Manhattan,26
IN,Bhopal,65
US,Austin,42
US,Brooklyn,22
US,The Bronx,28
US,Houston,52
US,Springfield,31
IN,Muzaffarnagar,100
IN,New Delhi,91
IN,Thrissur,17
US,Indianapolis,40
US,Miami,68
US,Dallas,26
US,Fresno,88
US,El Paso,38
IN,Chandigarh,79
IN,Mumbai,63
IN,Jaipur,92
US,Seattle,21
US,Las Vegas,31
US,Portland,14
US,Jacksonville,48
US,Boise,50
IN,Bengaluru,70
US,Omaha,25
US,Hartford,24
US,Baltimore,25
IN,Delhi,95
US,Phoenix,28
US,Chicago,25
US,San Jose,53
US,Milwaukee,24
IN,Patna,87
IN,Hyderabad,83
US,Los Angeles,60
US,Sacramento,53
US,Atlanta,77
US,Charlotte,65
US,Oakland,53
US,Providence,30
US,Staten Island,25
IN,Lucknow,173
US,Salt Lake City,67
IN,Mysore,52
IN,Ghāziābād,166
US,Tucson,30
IN,Visakhapatnam,154
US,Staten Island,19
US,Providence,25
US,Springfield,36
US,Brooklyn,13
US,Saint Paul,25
IN,Hāpur,162
US,Salem,59
US,Columbus,28
US,Brooklyn,13
IN,Hāpur,162
US,The Bronx,15
US,Chicago,23
IN,Muzaffarnagar,166
IN,New Delhi,164
US,Denver,55
US,Springfield,36
US,Jacksonville,37
US,Atlanta,26
US,Manhattan,16
US,Little Rock,44
IN,Bhopal,99
US,Albuquerque,65
US,Oakland,59
IN,Kolkata,57
US,Seattle,60
IN,Bengaluru,70
US,Tallahassee,42
US,Miami,36
US,Detroit,30
US,Honolulu,13
US,Charlotte,21
US,Sacramento,161
US,Milwaukee,27
US,Nashville,25
US,San Francisco,55
US,Madison,25
IN,Thiruvananthapuram,71
US,Austin,46
US,Dallas,45
US,El Paso,38
US,Phoenix,35
IN,Muzaffarnagar,166
IN,Chandigarh,148
US,Fort Worth,38
IN,Patna,110
IN,Jaipur,92
US,Phoenix,35
US,Dallas,45
IN,Mysore,52
IN,Chennai,78
US,Little Rock,44
US,Baltimore,30
IN,Delhi,163
US,Houston,46
IN,Mumbai,114
IN,Visakhapatnam,154
IN,Hyderabad,109
IN,Patna,110
US,Seattle,60
US,Los Angeles,76
IN,Nashik,83
US,Detroit,30
US,Sacramento,161
IN,Chandigarh,148
IN,Bhopal,99
US,Boise,97
US,San Jose,89
US,Manhattan,16
IN,Chennai,78
IN,Nashik,83
US,Miami,36
IN,Gandhinagar,106
US,Las Vegas,54
US,Oakland,59
US,Washington D.C.,21
US,San Antonio,34
IN,Nagpur,98
US,El Paso,38
US,Omaha,30
US,Omaha,30
US,Hartford,33
US,Philadelphia,25
US,Staten Island,19
US,Portland,58
IN,Thrissur,34
US,Providence,25
IN,Lucknow,173
IN,Ghāziābād,166
IN,Shillong,72
US,Boston,30
US,Fresno,163
US,Jackson,33
US,Austin,46
IN,Delhi,163
IN,Thrissur,34
US,Tucson,30
US,Portland,58
US,Nashville,25
US,Queens,17
US,Boise,97
US,Salem,59
US,Boston,30
US,Tallahassee,42
US,Honolulu,13
US,Jackson,33
US,Chicago,23
US,Charlotte,21
US,Columbus,28
US,Saint Paul,25
IN,New Delhi,164
US,Raleigh,21
US,Houston,46
US,Memphis,30
IN,Hyderabad,109
US,San Diego,73
US,Indianapolis,23
IN,Thiruvananthapuram,71
US,Atlanta,26
US,Jacksonville,37
IN,Mumbai,114
US,San Antonio,34
US,Queens,17
US,Las Vegas,54
US,Albuquerque,65
US,Indianapolis,23
US,Los Angeles,76
US,Richmond,19
IN,Gandhinagar,106
IN,Jaipur,92
IN,Shillong,72
US,Baltimore,30
US,Philadelphia,25
IN,Nagpur,98
US,Fresno,163
US,The Bronx,15
US,San Diego,73
US,San Jose,89
US,Hartford,33
US,Raleigh,21
US,Madison,25
US,Richmond,19
IN,Kolkata,57
US,San Francisco,55
IN,Bengaluru,70
US,Fort Worth,38
US,Oklahoma City,33
US,Milwaukee,27
US,Washington D.C.,21
US,Denver,55
US,Memphis,30
US,Salt Lake City,67
US,Oklahoma City,33
IN,Thrissur,142
IN,Bhopal,156
IN,New Delhi,182
US,Oklahoma City,29
IN,Chennai,152
IN,Hyderabad,164
IN,Hāpur,190
IN,Gandhinagar,130
IN,Nashik,166
IN,Mumbai,167
IN,Patna,170
IN,Visakhapatnam,139
IN,Shillong,76
IN,Bengaluru,152
IN,Muzaffarnagar,262
IN,Jaipur,137
IN,Delhi,200
IN,Chandigarh,202
IN,Mysore,88
US,Raleigh,21
IN,Thiruvananthapuram,132
IN,Kolkata,168
US,Las Vegas,35
US,San Diego,55
US,El Paso,30
US,Columbus,28
US,Philadelphia,42
US,Portland,50
US,San Antonio,27
US,Austin,38
US,Phoenix,32
US,Boston,17
US,Albuquerque,35
US,Omaha,34
US,Richmond,21
US,Saint Paul,34
US,Manhattan,30
US,Fort Worth,30
US,Jacksonville,31
US,Miami,18
US,San Francisco,34
US,Indianapolis,34
US,Hartford,15
US,Washington D.C.,21
US,Houston,42
US,Memphis,35
US,Chicago,33
US,Seattle,56
US,Dallas,33
US,Boise,63
US,Denver,25
US,Salt Lake City,59
US,Atlanta,37
US,Tallahassee,34
US,Brooklyn,30
IN,Ghāziābād,216
IN,Lucknow,206
US,Fresno,127
US,San Jose,53
US,The Bronx,36
US,Los Angeles,90
US,Nashville,42
IN,Nagpur,163
US,Sacramento,55
US,Milwaukee,48
US,Springfield,33
US,Charlotte,30
US,Providence,21
US,Staten Island,30
US,Jackson,47
US,Salem,42
US,Honolulu,13
US,Tucson,30
US,Queens,27
US,Oakland,42
US,Little Rock,49
US,Madison,51
US,Detroit,54
US,Baltimore,34
US,Raleigh,30
US,Washington D.C.,24
US,Memphis,32
US,Chicago,47
US,Hartford,24
US,Nashville,38
US,Indianapolis,56
US,Tallahassee,38
US,Fort Worth,25
US,Oklahoma City,52
US,Queens,31
US,Atlanta,55
US,Tucson,34
US,Charlotte,46
US,Denver,25
US,Staten Island,31
US,Providence,25
US,Salem,58
US,Salt Lake City,31
US,Madison,43
US,Milwaukee,47
US,Sacramento,65
US,Houston,19
US,Richmond,29
US,Oakland,63
US,Boston,25
US,San Francisco,72
US,Albuquerque,35
IN,Hyderabad,161
US,Columbus,52
US,San Diego,51
IN,Thiruvananthapuram,107
US,Omaha,38
US,Springfield,51
IN,Delhi,239
IN,Patna,220
US,Los Angeles,74
IN,Hāpur,254
IN,Kolkata,201
US,Jacksonville,44
US,Philadelphia,30
IN,Jaipur,160
IN,Chandigarh,173
US,El Paso,17
IN,Bengaluru,89
US,Phoenix,14
IN,Muzaffarnagar,243
IN,Thrissur,56
US,Saint Paul,17
IN,New Delhi,231
US,Brooklyn,29
US,Austin,17
IN,Lucknow,313
IN,Ghāziābād,268
IN,Bhopal,154
US,San Jose,68
IN,Visakhapatnam,156
US,Jackson,23
US,Portland,33
US,Las Vegas,20
US,Dallas,18
IN,Shillong,160
US,Baltimore,26
US,Seattle,59
US,Miami,17
US,Boise,30
IN,Nashik,151
US,Little Rock,27
IN,Gandhinagar,158
US,Detroit,46
US,Manhattan,27
US,Honolulu,17
IN,Chennai,53
IN,Nagpur,113
US,San Antonio,15
IN,Mumbai,159
US,Fresno,75
US,The Bronx,33
US,El Paso,13
US,Dallas,38
US,Sacramento,42
US,Baltimore,16
US,Washington D.C.,21
IN,Mumbai,81
US,Charlotte,42
US,Oakland,50
IN,Ghāziābād,139
US,Omaha,17
IN,Nagpur,72
US,Chicago,18
IN,Hāpur,95
IN,Visakhapatnam,70
IN,Muzaffarnagar,119
US,Columbia,50
IN,Nashik,70
US,Atlanta,36
US,Raleigh,50
US,Indianapolis,19
US,Milwaukee,19
US,Oklahoma City,25
IN,Gandhinagar,107
US,Seattle,20
US,Little Rock,22
US,Denver,21
US,Philadelphia,27
IN,Bhopal,67
US,Fort Worth,21
IN,Chennai,90
US,Staten Island,20
US,Tallahassee,42
IN,Thiruvananthapuram,79
US,Detroit,27
US,Providence,21
US,Saint Paul,21
US,San Jose,42
US,Miami,27
US,Queens,20
US,Albuquerque,6
US,Honolulu,17
US,Fresno,28
IN,Shillong,151
US,Los Angeles,30
IN,New Delhi,153
IN,Delhi,154
US,Boston,25
US,Tucson,13
IN,Thrissur,56
US,Portland,25
US,Brooklyn,23
US,San Antonio,50
IN,Hyderabad,79
IN,Kolkata,151
US,Memphis,20
US,Las Vegas,7
IN,Bengaluru,91
US,Nashville,18
IN,Chandigarh,65
US,Salt Lake City,24
US,Hartford,25
US,Houston,35
IN,Lucknow,104
US,Columbus,16
US,Phoenix,11
IN,Mysore,64
IN,Patna,151
IN,Jaipur,163
US,Jackson,36
US,Austin,50
US,The Bronx,22
US,Salem,22
US,Boise,21
US,Manhattan,24
US,Madison,18
US,San Francisco,53
US,Springfield,20
US,Jacksonville,37
US,Baltimore,20
IN,Patna,86
US,Las Vegas,11
US,Saint Paul,25
US,Springfield,18
